Date, Open, High, Low, Close,0
2017-01-30,149.94,149.94,149.94,149.94,0.00,FTFeed
2017-01-27,149.87,149.87,149.87,149.87,0.00,FTFeed
2017-01-26,149.86,149.86,149.86,149.86,0.00,FTFeed
2017-01-25,149.75,149.75,149.75,149.75,0.00,FTFeed
2017-01-24,149.74,149.74,149.74,149.74,0.00,FTFeed
2017-01-23,149.82,149.82,149.82,149.82,0.00,FTFeed
2017-01-20,149.57,149.57,149.57,149.57,0.00,FTFeed
2017-01-19,149.66,149.66,149.66,149.66,0.00,FTFeed
2017-01-18,149.82,149.82,149.82,149.82,0.00,FTFeed
2017-01-17,150.12,150.12,150.12,150.12,0.00,FTFeed
2017-01-16,149.95,149.95,149.95,149.95,0.00,FTFeed
2017-01-13,149.76,149.76,149.76,149.76,0.00,FTFeed
2017-01-12,149.86,149.86,149.86,149.86,0.00,FTFeed
2017-01-11,149.79,149.79,149.79,149.79,0.00,FTFeed
2017-01-10,149.9,149.9,149.9,149.9,0.00,FTFeed
2017-01-09,150.01,150.01,150.01,150.01,0.00,FTFeed
2017-01-06,149.99,149.99,149.99,149.99,0.00,FTFeed
2017-01-05,149.93,149.93,149.93,149.93,0.00,FTFeed
2017-01-04,149.66,149.66,149.66,149.66,0.00,FTFeed
2017-01-03,149.07,149.07,149.07,149.07,0.00,FTFeed
2016-12-30,149.07,149.07,149.07,149.07,0.00,FTFeed
2016-12-29,149.17,149.17,149.17,149.17,0.00,FTFeed
2016-12-28,148.99,148.99,148.99,148.99,0.00,FTFeed
2016-12-23,148.84,148.84,148.84,148.84,0.00,FTFeed
2016-12-22,148.72,148.72,148.72,148.72,0.00,FTFeed
2016-12-21,148.67,148.67,148.67,148.67,0.00,FTFeed
2016-12-20,148.51,148.51,148.51,148.51,0.00,FTFeed
2016-12-19,147.39,147.39,147.39,147.39,0.00,FTFeed
2016-12-16,148.61,148.61,148.61,148.61,0.00,FTFeed
2016-12-15,148.01,148.01,148.01,148.01,0.00,FTFeed
2016-12-14,148.48,148.48,148.48,148.48,0.00,FTFeed
2016-12-13,148.29,148.29,148.29,148.29,0.00,FTFeed
2016-12-12,147.86,147.86,147.86,147.86,0.00,FTFeed
2016-12-09,147.65,147.65,147.65,147.65,0.00,FTFeed
2016-12-08,147.58,147.58,147.58,147.58,0.00,FTFeed
2016-12-07,147.41,147.41,147.41,147.41,0.00,FTFeed
2016-12-06,147.02,147.02,147.02,147.02,0.00,FTFeed
2016-12-05,146.77,146.77,146.77,146.77,0.00,FTFeed
2016-12-02,146.85,146.85,146.85,146.85,0.00,FTFeed
2016-12-01,145.58,145.58,145.58,145.58,0.00,FTFeed
2016-11-30,146.72,146.72,146.72,146.72,0.00,FTFeed
2016-11-29,146.62,146.62,146.62,146.62,0.00,FTFeed
2016-11-28,146.79,146.79,146.79,146.79,0.00,FTFeed
2016-11-25,145.55,145.55,145.55,145.55,0.00,FTFeed
2016-11-24,145.53,145.53,145.53,145.53,0.00,FTFeed
2016-11-23,145.38,145.38,145.38,145.38,0.00,FTFeed
2016-11-22,145.41,145.41,145.41,145.41,0.00,FTFeed
2016-11-21,145.27,145.27,145.27,145.27,0.00,FTFeed
2016-11-18,146.2,146.2,146.2,146.2,0.00,FTFeed
2016-11-17,146.67,146.67,146.67,146.67,0.00,FTFeed
2016-11-16,145.45,145.45,145.45,145.45,0.00,FTFeed
2016-11-15,145.53,145.53,145.53,145.53,0.00,FTFeed
2016-11-14,146.54,146.54,146.54,146.54,0.00,FTFeed
2016-11-11,146.81,146.81,146.81,146.81,0.00,FTFeed
2016-11-10,146.92,146.92,146.92,146.92,0.00,FTFeed
2016-11-09,146.43,146.43,146.43,146.43,0.00,FTFeed
2016-11-08,145.88,145.88,145.88,145.88,0.00,FTFeed
2016-11-07,145.44,145.44,145.44,145.44,0.00,FTFeed
2016-11-04,145.4,145.4,145.4,145.4,0.00,FTFeed
2016-11-03,145.38,145.38,145.38,145.38,0.00,FTFeed
2016-11-02,145.85,145.85,145.85,145.85,0.00,FTFeed
2016-11-01,145.96,145.96,145.96,145.96,0.00,FTFeed
2016-10-31,147.21,147.21,147.21,147.21,0.00,FTFeed
2016-10-28,147.3,147.3,147.3,147.3,0.00,FTFeed
2016-10-27,147.21,147.21,147.21,147.21,0.00,FTFeed
2016-10-26,147.34,147.34,147.34,147.34,0.00,FTFeed
2016-10-25,147.58,147.58,147.58,147.58,0.00,FTFeed
2016-10-24,147.71,147.71,147.71,147.71,0.00,FTFeed
2016-10-21,147.76,147.76,147.76,147.76,0.00,FTFeed
2016-10-20,147.68,147.68,147.68,147.68,0.00,FTFeed
2016-10-19,147.6,147.6,147.6,147.6,0.00,FTFeed
2016-10-18,147.37,147.37,147.37,147.37,0.00,FTFeed
2016-10-17,147.08,147.08,147.08,147.08,0.00,FTFeed
2016-10-14,147,147,147,147,0.00,FTFeed
2016-10-13,147.26,147.26,147.26,147.26,0.00,FTFeed
2016-10-12,147.08,147.08,147.08,147.08,0.00,FTFeed
2016-10-11,147.29,147.29,147.29,147.29,0.00,FTFeed
2016-10-10,146.18,146.18,146.18,146.18,0.00,FTFeed
2016-10-07,145.99,145.99,145.99,145.99,0.00,FTFeed
2016-10-06,146.08,146.08,146.08,146.08,0.00,FTFeed
2016-10-05,145.79,145.79,145.79,145.79,0.00,FTFeed
2016-10-04,146,146,146,146,0.00,FTFeed
2016-10-03,145.91,145.91,145.91,145.91,0.00,FTFeed
2016-09-30,147.68,147.68,147.68,147.68,0.00,FTFeed
2016-09-29,148.7,148.7,148.7,148.7,0.00,FTFeed
2016-09-28,148.61,148.61,148.61,148.61,0.00,FTFeed
2016-09-27,148.73,148.73,148.73,148.73,0.00,FTFeed
2016-09-26,148.89,148.89,148.89,148.89,0.00,FTFeed
2016-09-23,149.01,149.01,149.01,149.01,0.00,FTFeed
2016-09-22,147.76,147.76,147.76,147.76,0.00,FTFeed
2016-09-21,147.25,147.25,147.25,147.25,0.00,FTFeed
2016-09-20,147.32,147.32,147.32,147.32,0.00,FTFeed
2016-09-19,147.04,147.04,147.04,147.04,0.00,FTFeed
2016-09-16,147.06,147.06,147.06,147.06,0.00,FTFeed
2016-09-15,146.97,146.97,146.97,146.97,0.00,FTFeed
2016-09-14,147.07,147.07,147.07,147.07,0.00,FTFeed
2016-09-13,147.63,147.63,147.63,147.63,0.00,FTFeed
2016-09-12,147.26,147.26,147.26,147.26,0.00,FTFeed
2016-09-09,148.85,148.85,148.85,148.85,0.00,FTFeed
2016-09-08,149.29,149.29,149.29,149.29,0.00,FTFeed
2016-09-07,149.25,149.25,149.25,149.25,0.00,FTFeed
2016-09-06,149.17,149.17,149.17,149.17,0.00,FTFeed
2016-09-05,149.17,149.17,149.17,149.17,0.00,FTFeed
2016-09-02,147.77,147.77,147.77,147.77,0.00,FTFeed
2016-09-01,147.8,147.8,147.8,147.8,0.00,FTFeed
2016-08-31,147.91,147.91,147.91,147.91,0.00,FTFeed
2016-08-30,147.95,147.95,147.95,147.95,0.00,FTFeed
2016-08-26,147.7,147.7,147.7,147.7,0.00,FTFeed
2016-08-25,147.74,147.74,147.74,147.74,0.00,FTFeed
2016-08-24,148.94,148.94,148.94,148.94,0.00,FTFeed
2016-08-23,148.74,148.74,148.74,148.74,0.00,FTFeed
2016-08-22,147.65,147.65,147.65,147.65,0.00,FTFeed
2016-08-19,147.59,147.59,147.59,147.59,0.00,FTFeed
2016-08-18,147.57,147.57,147.57,147.57,0.00,FTFeed
2016-08-17,147.41,147.41,147.41,147.41,0.00,FTFeed
2016-08-16,147.68,147.68,147.68,147.68,0.00,FTFeed
2016-08-15,148.51,148.51,148.51,148.51,0.00,FTFeed
2016-08-12,148.4,148.4,148.4,148.4,0.00,FTFeed
2016-08-11,148.42,148.42,148.42,148.42,0.00,FTFeed
2016-08-10,148.54,148.54,148.54,148.54,0.00,FTFeed
2016-08-09,148.17,148.17,148.17,148.17,0.00,FTFeed
2016-08-08,147.98,147.98,147.98,147.98,0.00,FTFeed
2016-08-05,146.34,146.34,146.34,146.34,0.00,FTFeed
2016-08-04,145.61,145.61,145.61,145.61,0.00,FTFeed
2016-08-03,145.21,145.21,145.21,145.21,0.00,FTFeed
2016-08-02,145.22,145.22,145.22,145.22,0.00,FTFeed
2016-08-01,145.73,145.73,145.73,145.73,0.00,FTFeed
2016-07-29,145.61,145.61,145.61,145.61,0.00,FTFeed
2016-07-28,145.84,145.84,145.84,145.84,0.00,FTFeed
2016-07-27,145.82,145.82,145.82,145.82,0.00,FTFeed
2016-07-26,145.77,145.77,145.77,145.77,0.00,FTFeed
2016-07-25,145.68,145.68,145.68,145.68,0.00,FTFeed
2016-07-22,146.76,146.76,146.76,146.76,0.00,FTFeed
2016-07-21,145.43,145.43,145.43,145.43,0.00,FTFeed
2016-07-20,145.39,145.39,145.39,145.39,0.00,FTFeed
2016-07-19,145.44,145.44,145.44,145.44,0.00,FTFeed
2016-07-18,145.53,145.53,145.53,145.53,0.00,FTFeed
2016-07-15,145.32,145.32,145.32,145.32,0.00,FTFeed
2016-07-14,146.33,146.33,146.33,146.33,0.00,FTFeed
2016-07-13,145.13,145.13,145.13,145.13,0.00,FTFeed
2016-07-12,145.72,145.72,145.72,145.72,0.00,FTFeed
2016-07-11,144.23,144.23,144.23,144.23,0.00,FTFeed
2016-07-08,143.74,143.74,143.74,143.74,0.00,FTFeed
2016-07-07,143.43,143.43,143.43,143.43,0.00,FTFeed
2016-07-06,143.5,143.5,143.5,143.5,0.00,FTFeed
2016-07-05,144.61,144.61,144.61,144.61,0.00,FTFeed
2016-07-04,144.41,144.41,144.41,144.41,0.00,FTFeed
2016-07-01,143.07,143.07,143.07,143.07,0.00,FTFeed
2016-06-30,142.12,142.12,142.12,142.12,0.00,FTFeed
2016-06-29,141.85,141.85,141.85,141.85,0.00,FTFeed
2016-06-28,141.36,141.36,141.36,141.36,0.00,FTFeed
2016-06-27,142.11,142.11,142.11,142.11,0.00,FTFeed
2016-06-24,141.96,141.96,141.96,141.96,0.00,FTFeed
2016-06-23,143.21,143.21,143.21,143.21,0.00,FTFeed
2016-06-22,143.1,143.1,143.1,143.1,0.00,FTFeed
2016-06-21,142.99,142.99,142.99,142.99,0.00,FTFeed
2016-06-20,142.57,142.57,142.57,142.57,0.00,FTFeed
2016-06-17,142.45,142.45,142.45,142.45,0.00,FTFeed
2016-06-16,142.61,142.61,142.61,142.61,0.00,FTFeed
2016-06-15,142.66,142.66,142.66,142.66,0.00,FTFeed
2016-06-14,143.03,143.03,143.03,143.03,0.00,FTFeed
2016-06-13,143.39,143.39,143.39,143.39,0.00,FTFeed
2016-06-10,143.78,143.78,143.78,143.78,0.00,FTFeed
2016-06-09,143.84,143.84,143.84,143.84,0.00,FTFeed
2016-06-08,143.62,143.62,143.62,143.62,0.00,FTFeed
2016-06-07,143.49,143.49,143.49,143.49,0.00,FTFeed
2016-06-06,143.33,143.33,143.33,143.33,0.00,FTFeed
2016-06-03,143.35,143.35,143.35,143.35,0.00,FTFeed
2016-06-02,143.3,143.3,143.3,143.3,0.00,FTFeed
2016-06-01,144.47,144.47,144.47,144.47,0.00,FTFeed
2016-05-31,144.33,144.33,144.33,144.33,0.00,FTFeed
2016-05-27,144.27,144.27,144.27,144.27,0.00,FTFeed
2016-05-26,143.07,143.07,143.07,143.07,0.00,FTFeed
2016-05-25,142.83,142.83,142.83,142.83,0.00,FTFeed
2016-05-24,142.56,142.56,142.56,142.56,0.00,FTFeed
2016-05-23,142.6,142.6,142.6,142.6,0.00,FTFeed
2016-05-20,142.42,142.42,142.42,142.42,0.00,FTFeed
2016-05-19,142.6,142.6,142.6,142.6,0.00,FTFeed
2016-05-18,142.67,142.67,142.67,142.67,0.00,FTFeed
2016-05-17,142.77,142.77,142.77,142.77,0.00,FTFeed
2016-05-16,142.76,142.76,142.76,142.76,0.00,FTFeed
2016-05-13,142.81,142.81,142.81,142.81,0.00,FTFeed
2016-05-12,142.64,142.64,142.64,142.64,0.00,FTFeed
2016-05-11,142.77,142.77,142.77,142.77,0.00,FTFeed
2016-05-10,142.66,142.66,142.66,142.66,0.00,FTFeed
2016-05-09,142.74,142.74,142.74,142.74,0.00,FTFeed
2016-05-06,142.89,142.89,142.89,142.89,0.00,FTFeed
2016-05-05,142.89,142.89,142.89,142.89,0.00,FTFeed
2016-05-04,143.07,143.07,143.07,143.07,0.00,FTFeed
2016-05-03,143.43,143.43,143.43,143.43,0.00,FTFeed
2016-04-29,144.37,144.37,144.37,144.37,0.00,FTFeed
2016-04-28,144.46,144.46,144.46,144.46,0.00,FTFeed
2016-04-27,144.3,144.3,144.3,144.3,0.00,FTFeed
2016-04-26,144.13,144.13,144.13,144.13,0.00,FTFeed
2016-04-25,143.19,143.19,143.19,143.19,0.00,FTFeed
2016-04-22,143.05,143.05,143.05,143.05,0.00,FTFeed
2016-04-21,142.57,142.57,142.57,142.57,0.00,FTFeed
2016-04-20,142.53,142.53,142.53,142.53,0.00,FTFeed
2016-04-19,142.23,142.23,142.23,142.23,0.00,FTFeed
2016-04-18,143.18,143.18,143.18,143.18,0.00,FTFeed
2016-04-15,143.23,143.23,143.23,143.23,0.00,FTFeed
2016-04-14,141.82,141.82,141.82,141.82,0.00,FTFeed
2016-04-13,141.6,141.6,141.6,141.6,0.00,FTFeed
2016-04-12,141.39,141.39,141.39,141.39,0.00,FTFeed
2016-04-11,141.51,141.51,141.51,141.51,0.00,FTFeed
2016-04-08,141.51,141.51,141.51,141.51,0.00,FTFeed
2016-04-07,141.82,141.82,141.82,141.82,0.00,FTFeed
2016-04-06,141.55,141.55,141.55,141.55,0.00,FTFeed
2016-04-05,141.69,141.69,141.69,141.69,0.00,FTFeed
2016-04-04,141.46,141.46,141.46,141.46,0.00,FTFeed
2016-04-01,141.36,141.36,141.36,141.36,0.00,FTFeed
2016-03-31,142.87,142.87,142.87,142.87,0.00,FTFeed
2016-03-30,142.58,142.58,142.58,142.58,0.00,FTFeed
2016-03-29,142.58,142.58,142.58,142.58,0.00,FTFeed
2016-03-24,142.59,142.59,142.59,142.59,0.00,FTFeed
2016-03-23,142.65,142.65,142.65,142.65,0.00,FTFeed
2016-03-22,142.57,142.57,142.57,142.57,0.00,FTFeed
2016-03-21,142.41,142.41,142.41,142.41,0.00,FTFeed
2016-03-18,142.27,142.27,142.27,142.27,0.00,FTFeed
2016-03-17,142.2,142.2,142.2,142.2,0.00,FTFeed
2016-03-16,143.16,143.16,143.16,143.16,0.00,FTFeed
2016-03-15,143.36,143.36,143.36,143.36,0.00,FTFeed
2016-03-14,141.98,141.98,141.98,141.98,0.00,FTFeed
2016-03-11,141.05,141.05,141.05,141.05,0.00,FTFeed
2016-03-10,140.24,140.24,140.24,140.24,0.00,FTFeed
2016-03-09,139.95,139.95,139.95,139.95,0.00,FTFeed
2016-03-08,140.19,140.19,140.19,140.19,0.00,FTFeed
2016-03-07,139.82,139.82,139.82,139.82,0.00,FTFeed
2016-03-04,139.38,139.38,139.38,139.38,0.00,FTFeed
2016-03-03,139.19,139.19,139.19,139.19,0.00,FTFeed
2016-03-02,138.9,138.9,138.9,138.9,0.00,FTFeed
2016-03-01,138.43,138.43,138.43,138.43,0.00,FTFeed
2016-02-29,138.1,138.1,138.1,138.1,0.00,FTFeed
2016-02-26,137.66,137.66,137.66,137.66,0.00,FTFeed
2016-02-25,137.25,137.25,137.25,137.25,0.00,FTFeed
2016-02-24,137.47,137.47,137.47,137.47,0.00,FTFeed
2016-02-23,137.39,137.39,137.39,137.39,0.00,FTFeed
2016-02-22,137.27,137.27,137.27,137.27,0.00,FTFeed
2016-02-19,137.31,137.31,137.31,137.31,0.00,FTFeed
2016-02-18,137.15,137.15,137.15,137.15,0.00,FTFeed
2016-02-17,136.79,136.79,136.79,136.79,0.00,FTFeed
2016-02-16,136.69,136.69,136.69,136.69,0.00,FTFeed
2016-02-15,136.69,136.69,136.69,136.69,0.00,FTFeed
2016-02-12,136.31,136.31,136.31,136.31,0.00,FTFeed
2016-02-11,137.07,137.07,137.07,137.07,0.00,FTFeed
2016-02-10,137.05,137.05,137.05,137.05,0.00,FTFeed
2016-02-09,137.49,137.49,137.49,137.49,0.00,FTFeed
2016-02-08,138.09,138.09,138.09,138.09,0.00,FTFeed
2016-02-05,138.41,138.41,138.41,138.41,0.00,FTFeed
2016-02-04,138.58,138.58,138.58,138.58,0.00,FTFeed
2016-02-03,138.62,138.62,138.62,138.62,0.00,FTFeed
2016-02-02,139.1,139.1,139.1,139.1,0.00,FTFeed
2016-02-01,139.27,139.27,139.27,139.27,0.00,FTFeed
2016-01-29,139.28,139.28,139.28,139.28,0.00,FTFeed
2016-01-28,139.17,139.17,139.17,139.17,0.00,FTFeed
2016-01-27,139.05,139.05,139.05,139.05,0.00,FTFeed
2016-01-26,139.04,139.04,139.04,139.04,0.00,FTFeed
2016-01-25,139.24,139.24,139.24,139.24,0.00,FTFeed
2016-01-22,138.92,138.92,138.92,138.92,0.00,FTFeed
2016-01-21,138.71,138.71,138.71,138.71,0.00,FTFeed
2016-01-20,139.24,139.24,139.24,139.24,0.00,FTFeed
2016-01-19,139.62,139.62,139.62,139.62,0.00,FTFeed
2016-01-18,139.78,139.78,139.78,139.78,0.00,FTFeed
2016-01-15,140.35,140.35,140.35,140.35,0.00,FTFeed
2016-01-14,140.5,140.5,140.5,140.5,0.00,FTFeed
2016-01-13,140.88,140.88,140.88,140.88,0.00,FTFeed
2016-01-12,140.96,140.96,140.96,140.96,0.00,FTFeed
2016-01-11,141.03,141.03,141.03,141.03,0.00,FTFeed
2016-01-08,141.1,141.1,141.1,141.1,0.00,FTFeed
2016-01-07,141.3,141.3,141.3,141.3,0.00,FTFeed
2016-01-06,141.43,141.43,141.43,141.43,0.00,FTFeed
2016-01-05,141.28,141.28,141.28,141.28,0.00,FTFeed
2016-01-04,141.48,141.48,141.48,141.48,0.00,FTFeed
2015-12-30,141.32,141.32,141.32,141.32,0.00,FTFeed
2015-12-29,141.32,141.32,141.32,141.32,0.00,FTFeed
2015-12-24,141.22,141.22,141.22,141.22,0.00,FTFeed
2015-12-23,141.06,141.06,141.06,141.06,0.00,FTFeed
2015-12-22,141.03,141.03,141.03,141.03,0.00,FTFeed
2015-12-21,141.05,141.05,141.05,141.05,0.00,FTFeed
2015-12-18,141.12,141.12,141.12,141.12,0.00,FTFeed
2015-12-17,141.18,141.18,141.18,141.18,0.00,FTFeed
2015-12-16,140.97,140.97,140.97,140.97,0.00,FTFeed
2015-12-15,140.74,140.74,140.74,140.74,0.00,FTFeed
2015-12-14,141.06,141.06,141.06,141.06,0.00,FTFeed
2015-12-11,141.64,141.64,141.64,141.64,0.00,FTFeed
2015-12-10,141.86,141.86,141.86,141.86,0.00,FTFeed
2015-12-09,141.96,141.96,141.96,141.96,0.00,FTFeed
2015-12-08,142.25,142.25,142.25,142.25,0.00,FTFeed
2015-12-07,142.23,142.23,142.23,142.23,0.00,FTFeed
2015-12-04,142.11,142.11,142.11,142.11,0.00,FTFeed
2015-12-03,142.46,142.46,142.46,142.46,0.00,FTFeed
2015-12-02,142.54,142.54,142.54,142.54,0.00,FTFeed
2015-12-01,142.17,142.17,142.17,142.17,0.00,FTFeed
2015-11-30,142.13,142.13,142.13,142.13,0.00,FTFeed
2015-11-27,142.09,142.09,142.09,142.09,0.00,FTFeed
2015-11-26,142,142,142,142,0.00,FTFeed
2015-11-25,141.94,141.94,141.94,141.94,0.00,FTFeed
2015-11-24,142.02,142.02,142.02,142.02,0.00,FTFeed
2015-11-23,141.97,141.97,141.97,141.97,0.00,FTFeed
2015-11-20,141.95,141.95,141.95,141.95,0.00,FTFeed
2015-11-19,141.95,141.95,141.95,141.95,0.00,FTFeed
2015-11-18,141.82,141.82,141.82,141.82,0.00,FTFeed
2015-11-17,141.65,141.65,141.65,141.65,0.00,FTFeed
2015-11-16,141.56,141.56,141.56,141.56,0.00,FTFeed
2015-11-13,141.62,141.62,141.62,141.62,0.00,FTFeed
2015-11-12,141.77,141.77,141.77,141.77,0.00,FTFeed
2015-11-11,141.7,141.7,141.7,141.7,0.00,FTFeed
2015-11-10,141.79,141.79,141.79,141.79,0.00,FTFeed
2015-11-09,141.84,141.84,141.84,141.84,0.00,FTFeed
2015-11-06,141.96,141.96,141.96,141.96,0.00,FTFeed
2015-11-05,141.97,141.97,141.97,141.97,0.00,FTFeed
2015-11-04,141.85,141.85,141.85,141.85,0.00,FTFeed
2015-11-03,141.83,141.83,141.83,141.83,0.00,FTFeed
2015-11-02,141.72,141.72,141.72,141.72,0.00,FTFeed
2015-10-30,141.32,141.32,141.32,141.32,0.00,FTFeed
2015-10-29,141.77,141.77,141.77,141.77,0.00,FTFeed
2015-10-28,141.86,141.86,141.86,141.86,0.00,FTFeed
2015-10-27,141.91,141.91,141.91,141.91,0.00,FTFeed
2015-10-26,141.81,141.81,141.81,141.81,0.00,FTFeed
2015-10-23,141.61,141.61,141.61,141.61,0.00,FTFeed
2015-10-22,141.46,141.46,141.46,141.46,0.00,FTFeed
2015-10-21,141.45,141.45,141.45,141.45,0.00,FTFeed
2015-10-20,141.4,141.4,141.4,141.4,0.00,FTFeed
2015-10-19,141.28,141.28,141.28,141.28,0.00,FTFeed
2015-10-16,141.27,141.27,141.27,141.27,0.00,FTFeed
2015-10-15,141.18,141.18,141.18,141.18,0.00,FTFeed
2015-10-14,141.18,141.18,141.18,141.18,0.00,FTFeed
2015-10-13,141.31,141.31,141.31,141.31,0.00,FTFeed
2015-10-12,141.25,141.25,141.25,141.25,0.00,FTFeed
2015-10-09,141.14,141.14,141.14,141.14,0.00,FTFeed
2015-10-08,141.05,141.05,141.05,141.05,0.00,FTFeed
2015-10-07,140.71,140.71,140.71,140.71,0.00,FTFeed
2015-10-06,140.52,140.52,140.52,140.52,0.00,FTFeed
2015-10-05,140.17,140.17,140.17,140.17,0.00,FTFeed
2015-10-02,140.08,140.08,140.08,140.08,0.00,FTFeed
2015-10-01,140.14,140.14,140.14,140.14,0.00,FTFeed
2015-09-30,141.4,141.4,141.4,141.4,0.00,FTFeed
2015-09-29,141.55,141.55,141.55,141.55,0.00,FTFeed
2015-09-28,142.11,142.11,142.11,142.11,0.00,FTFeed
2015-09-25,142.31,142.31,142.31,142.31,0.00,FTFeed
2015-09-24,142.63,142.63,142.63,142.63,0.00,FTFeed
2015-09-23,142.69,142.69,142.69,142.69,0.00,FTFeed
2015-09-22,142.86,142.86,142.86,142.86,0.00,FTFeed
2015-09-21,143.01,143.01,143.01,143.01,0.00,FTFeed
2015-09-18,143.12,143.12,143.12,143.12,0.00,FTFeed
2015-09-17,142.95,142.95,142.95,142.95,0.00,FTFeed
2015-09-16,142.92,142.92,142.92,142.92,0.00,FTFeed
2015-09-15,143.03,143.03,143.03,143.03,0.00,FTFeed
2015-09-14,143.1,143.1,143.1,143.1,0.00,FTFeed
2015-09-11,143.13,143.13,143.13,143.13,0.00,FTFeed
2015-09-10,143.15,143.15,143.15,143.15,0.00,FTFeed
2015-09-09,143.22,143.22,143.22,143.22,0.00,FTFeed
2015-09-08,143.05,143.05,143.05,143.05,0.00,FTFeed
2015-09-07,143.1,143.1,143.1,143.1,0.00,FTFeed
2015-09-04,142.96,142.96,142.96,142.96,0.00,FTFeed
2015-09-03,142.75,142.75,142.75,142.75,0.00,FTFeed
2015-09-02,142.71,142.71,142.71,142.71,0.00,FTFeed
2015-09-01,142.85,142.85,142.85,142.85,0.00,FTFeed
2015-08-28,142.69,142.69,142.69,142.69,0.00,FTFeed
2015-08-27,142.33,142.33,142.33,142.33,0.00,FTFeed
2015-08-26,142.2,142.2,142.2,142.2,0.00,FTFeed
2015-08-25,142.27,142.27,142.27,142.27,0.00,FTFeed
2015-08-24,142.52,142.52,142.52,142.52,0.00,FTFeed
2015-08-21,142.85,142.85,142.85,142.85,0.00,FTFeed
2015-08-20,143.03,143.03,143.03,143.03,0.00,FTFeed
2015-08-19,142.98,142.98,142.98,142.98,0.00,FTFeed
2015-08-18,143.11,143.11,143.11,143.11,0.00,FTFeed
2015-08-17,143.13,143.13,143.13,143.13,0.00,FTFeed
2015-08-14,143.09,143.09,143.09,143.09,0.00,FTFeed
2015-08-13,143.07,143.07,143.07,143.07,0.00,FTFeed
2015-08-12,143.33,143.33,143.33,143.33,0.00,FTFeed
2015-08-11,143.51,143.51,143.51,143.51,0.00,FTFeed
2015-08-10,143.55,143.55,143.55,143.55,0.00,FTFeed
2015-08-07,143.48,143.48,143.48,143.48,0.00,FTFeed
2015-08-06,143.69,143.69,143.69,143.69,0.00,FTFeed
2015-08-05,143.65,143.65,143.65,143.65,0.00,FTFeed
2015-08-04,143.8,143.8,143.8,143.8,0.00,FTFeed
2015-08-03,143.77,143.77,143.77,143.77,0.00,FTFeed
2015-07-31,143.64,143.64,143.64,143.64,0.00,FTFeed
2015-07-30,143.58,143.58,143.58,143.58,0.00,FTFeed
2015-07-29,143.52,143.52,143.52,143.52,0.00,FTFeed
2015-07-28,143.52,143.52,143.52,143.52,0.00,FTFeed
2015-07-27,143.71,143.71,143.71,143.71,0.00,FTFeed
2015-07-24,143.76,143.76,143.76,143.76,0.00,FTFeed
2015-07-23,143.64,143.64,143.64,143.64,0.00,FTFeed
2015-07-22,143.76,143.76,143.76,143.76,0.00,FTFeed
2015-07-21,143.72,143.72,143.72,143.72,0.00,FTFeed
2015-07-20,143.8,143.8,143.8,143.8,0.00,FTFeed
2015-07-17,143.8,143.8,143.8,143.8,0.00,FTFeed
2015-07-16,143.51,143.51,143.51,143.51,0.00,FTFeed
2015-07-15,143.46,143.46,143.46,143.46,0.00,FTFeed
2015-07-14,143.43,143.43,143.43,143.43,0.00,FTFeed
2015-07-13,143.4,143.4,143.4,143.4,0.00,FTFeed
2015-07-10,143.3,143.3,143.3,143.3,0.00,FTFeed
2015-07-09,143.41,143.41,143.41,143.41,0.00,FTFeed
2015-07-08,143.63,143.63,143.63,143.63,0.00,FTFeed
2015-07-07,143.74,143.74,143.74,143.74,0.00,FTFeed
2015-07-06,143.67,143.67,143.67,143.67,0.00,FTFeed
2015-07-03,143.58,143.58,143.58,143.58,0.00,FTFeed
2015-07-02,143.43,143.43,143.43,143.43,0.00,FTFeed
2015-07-01,143.33,143.33,143.33,143.33,0.00,FTFeed
2015-06-30,143.35,143.35,143.35,143.35,0.00,FTFeed
2015-06-29,143.55,143.55,143.55,143.55,0.00,FTFeed
2015-06-26,143.71,143.71,143.71,143.71,0.00,FTFeed
2015-06-25,143.79,143.79,143.79,143.79,0.00,FTFeed
2015-06-24,143.79,143.79,143.79,143.79,0.00,FTFeed
2015-06-23,143.82,143.82,143.82,143.82,0.00,FTFeed
2015-06-22,143.79,143.79,143.79,143.79,0.00,FTFeed
2015-06-19,143.71,143.71,143.71,143.71,0.00,FTFeed
2015-06-18,143.75,143.75,143.75,143.75,0.00,FTFeed
2015-06-17,143.82,143.82,143.82,143.82,0.00,FTFeed
2015-06-16,143.78,143.78,143.78,143.78,0.00,FTFeed
2015-06-15,144.08,144.08,144.08,144.08,0.00,FTFeed
2015-06-12,144.12,144.12,144.12,144.12,0.00,FTFeed
2015-06-11,143.91,143.91,143.91,143.91,0.00,FTFeed
2015-06-10,143.9,143.9,143.9,143.9,0.00,FTFeed
2015-06-09,144.18,144.18,144.18,144.18,0.00,FTFeed
2015-06-08,144.31,144.31,144.31,144.31,0.00,FTFeed
2015-06-05,144.41,144.41,144.41,144.41,0.00,FTFeed
2015-06-04,144.33,144.33,144.33,144.33,0.00,FTFeed
2015-06-03,144.49,144.49,144.49,144.49,0.00,FTFeed
2015-06-02,144.59,144.59,144.59,144.59,0.00,FTFeed
2015-06-01,144.82,144.82,144.82,144.82,0.00,FTFeed
2015-05-29,144.91,144.91,144.91,144.91,0.00,FTFeed
