date,open,high,low,close,volume
2018-10-01,145.970001,145.970001,125.400002,129.169998,64988,null
2018-11-01,130.460007,137.610001,130.460007,135.925003,126636,null
2018-12-01,139.539993,139.899994,128.884995,131.475006,47365,null
2019-01-01,132.865005,132.865005,127.510002,131.660004,7868,null
2019-09-09,11324.0,11380.0,11321.0,11498.5,10139,null
