date,open,high,low,close,volume,
2014-07-16,7348.00,7391.53,7348.00,7386.00,17571.00,
2014-07-17,7402.00,7472.45,7388.00,7473.50,30364.00,
2014-07-18,7457.00,7467.76,7436.00,7445.50,26416.00,
2014-07-21,7479.00,7503.00,7469.00,7472.50,18322.00,
2014-07-22,7437.00,7483.20,7420.00,7444.50,26630.00,
2014-07-23,7448.00,7479.00,7435.55,7451.00,7321.00,
2014-07-24,7403.00,7434.00,7379.00,7391.00,57877.00,
2014-07-25,7396.00,7439.00,7394.20,7437.50,33385.00,
2014-07-28,7459.00,7488.00,7451.15,7488.00,23064.00,
2014-07-29,7472.00,7518.46,7444.00,7455.50,12860.00,
2014-07-30,7457.00,7492.00,7367.50,7441.50,15335.00,
2014-07-31,7443.00,7469.00,7401.00,7406.00,25572.00,
2014-08-01,7394.00,7482.00,7389.50,7474.50,17724.00,
2014-08-04,7474.00,7479.00,7430.00,7433.00,6884.00,
2014-08-05,7440.00,7459.85,7398.00,7399.50,9809.00,
2014-08-06,7447.00,7561.00,7436.51,7553.00,30119.00,
2014-08-07,7551.00,7554.59,7515.00,7544.50,19665.00,
2014-08-08,7616.00,7630.00,7559.00,7586.00,225183.00,
2014-08-11,7575.00,7588.00,7560.60,7573.50,8907.00,
2014-08-12,7582.00,7642.17,7575.85,7611.50,8168.00,
2014-08-13,7554.00,7652.00,7530.00,7640.50,11981.00,
2014-08-14,7675.00,7683.00,7625.85,7642.50,61075.00,
2014-08-15,7650.00,7654.42,7523.00,7602.00,82005.00,
2014-08-18,7551.00,7573.15,7529.20,7551.50,12157.00,
2014-08-19,7567.00,7606.00,7553.21,7568.50,12829.00,
2014-08-20,7562.00,7577.78,7546.00,7553.50,8241.00,
2014-08-21,7493.00,7516.00,7470.00,7481.50,16644.00,
2014-08-22,7496.00,7518.00,7475.00,7510.50,11018.00,
2014-08-26,7559.00,7568.48,7468.35,7526.50,8151.00,
2014-08-27,7529.00,7560.70,7509.00,7514.00,13109.00,
2014-08-28,7547.00,7594.00,7543.00,7563.50,13044.00,
2014-08-29,7551.00,7557.56,7518.62,7550.50,10135.00,
2014-09-01,7530.00,7540.13,7515.98,7527.50,9929.00,
2014-09-02,7488.00,7513.01,7437.00,7450.50,18198.00,
2014-09-03,7475.00,7494.08,7443.08,7488.50,21876.00,
2014-09-04,7498.00,7539.29,7445.52,7529.00,11981.00,
2014-09-05,7518.00,7575.49,7518.00,7545.50,22299.00,
2014-09-08,7625.00,7644.59,7541.00,7545.00,12642.00,
2014-09-09,7589.00,7591.37,7561.00,7575.00,20095.00,
2014-09-10,7570.00,7587.22,7509.33,7508.00,8911.00,
2014-09-11,7478.00,7486.57,7406.63,7410.50,10351.00,
2014-09-12,7409.00,7420.60,7361.03,7366.00,80970.00,
2014-09-15,7381.00,7403.00,7371.93,7382.00,26243.00,
2014-09-16,7410.00,7456.27,7383.24,7387.00,17158.00,
2014-09-17,7379.00,7383.56,7339.05,7360.00,19381.00,
2014-09-18,7292.00,7304.85,7229.28,7281.00,16610.00,
2014-09-19,7214.00,7273.00,7209.33,7245.00,14875.00,
2014-09-22,7213.00,7235.35,7209.00,7219.00,100498.00,
2014-09-23,7229.00,7319.00,7225.41,7257.50,14229.00,
2014-09-24,7256.00,7273.00,7223.44,7228.00,9223.00,
2014-09-25,7215.00,7277.00,7193.00,7260.00,17228.00,
2014-09-26,7310.00,7310.00,7252.00,7266.50,9841.00,
2014-09-29,7293.00,7321.98,7279.36,7277.50,12445.00,
2014-09-30,7270.00,7302.00,7227.11,7249.00,30377.00,
2014-10-01,7248.00,7290.36,7231.36,7286.00,15039.00,
2014-10-02,7294.00,7322.00,7264.00,7318.50,14466.00,
2014-10-03,7284.00,7300.04,7257.00,7265.50,12346.00,
2014-10-06,7257.00,7292.00,7249.55,7290.00,12935.00,
2014-10-07,7286.00,7320.00,7279.16,7319.50,6294.00,
2014-10-08,7344.00,7366.52,7297.00,7296.50,17797.00,
2014-10-09,7358.00,7388.00,7348.45,7373.50,14847.00,
2014-10-10,7374.00,7417.86,7365.42,7397.50,8742.00,
2014-10-13,7439.00,7447.20,7395.00,7447.50,14207.00,
2014-10-14,7460.00,7556.45,7458.56,7517.00,25096.00,
2014-10-15,7460.00,7564.81,7452.00,7569.00,17858.00,
2014-10-16,7516.00,7563.00,7500.70,7514.50,33736.00,
2014-10-17,7507.00,7514.00,7438.00,7447.50,13490.00,
2014-10-20,7494.00,7506.00,7469.00,7487.50,10758.00,
2014-10-21,7522.00,7539.47,7498.47,7538.50,623407.00,
2014-10-22,7532.00,7557.60,7513.14,7517.00,22502.00,
2014-10-23,7504.00,7527.30,7429.00,7448.50,24777.00,
2014-10-24,7460.00,7470.12,7421.00,7430.00,45697.00,
2014-10-27,7414.00,7432.00,7392.00,7401.00,17576.00,
2014-10-28,7401.00,7418.00,7374.00,7390.00,13658.00,
2014-10-29,7399.00,7405.62,7350.73,7363.50,26231.00,
2014-10-30,7325.00,7325.00,7257.00,7265.50,30017.00,
2014-10-31,7113.00,7184.00,7065.00,7071.50,58744.00,
2014-11-03,7106.00,7117.73,7088.75,7116.50,16433.00,
2014-11-04,7078.00,7130.63,7073.19,7103.00,18842.00,
2014-11-05,6990.00,7008.79,6937.64,6969.00,37935.00,
2014-11-06,6960.00,7017.00,6951.00,7013.50,17012.00,
2014-11-07,6993.00,7156.00,6993.00,7141.00,29776.00,
2014-11-10,7131.00,7168.62,7096.00,7096.00,36587.00,
2014-11-11,7053.00,7111.00,7040.38,7111.00,21867.00,
2014-11-12,7106.00,7174.15,7087.42,7151.00,26443.00,
2014-11-13,7120.00,7184.42,7118.50,7182.50,23462.00,
2014-11-14,7145.00,7315.00,7125.00,7278.50,17744.00,
2014-11-17,7352.00,7398.00,7340.00,7349.50,51180.00,
2014-11-18,7388.00,7500.00,7388.00,7413.50,135033.00,
2014-11-19,7427.00,7464.00,7288.00,7307.50,28827.00,
2014-11-20,7325.00,7417.32,7325.00,7360.50,177544.00,
2014-11-21,7405.00,7474.08,7371.00,7464.50,19071.00,
2014-11-24,7385.00,7455.25,7385.00,7392.50,10373.00,
2014-11-25,7417.00,7449.12,7382.00,7407.00,10520.00,
2014-11-26,7407.00,7420.35,7357.00,7361.50,19814.00,
2014-11-27,7341.00,7378.18,7341.00,7360.50,6281.00,
2014-11-28,7338.00,7347.00,7280.00,7329.50,18494.00,
2014-12-01,7224.00,7410.00,7176.00,7391.50,50922.00,
2014-12-02,7442.00,7457.00,7363.00,7439.50,48305.00,
2014-12-03,7490.00,7506.00,7430.00,7493.50,28048.00,
2014-12-04,7458.00,7504.00,7433.00,7468.00,9828.00,
2014-12-05,7468.00,7471.96,7375.90,7432.50,19147.00,
2014-12-08,7368.00,7538.40,7368.00,7413.00,13592.00,
2014-12-09,7456.00,7653.00,7456.00,7614.00,29578.00,
2014-12-10,7625.00,7639.00,7587.54,7593.00,12565.00,
2014-12-11,7550.00,7581.00,7536.00,7584.50,11048.00,
2014-12-12,7549.00,7579.00,7501.00,7557.00,21884.00,
2014-12-15,7511.00,7561.00,7476.00,7552.50,26440.00,
2014-12-16,7419.00,7533.00,7342.77,7364.50,29683.00,
2014-12-17,7397.00,7450.75,7376.00,7407.00,92276.00,
2014-12-18,7471.00,7526.08,7408.23,7406.50,16962.00,
2014-12-19,7417.00,7449.00,7401.80,7436.50,16492.00,
2014-12-22,7425.00,7444.00,7352.45,7363.00,7455.00,
2014-12-23,7357.00,7401.40,7341.47,7372.00,4684.00,
2014-12-24,7331.00,7383.70,7331.00,7352.00,3366.00,
2014-12-29,7360.00,7486.00,7360.00,7375.50,16080.00,
2014-12-30,7430.00,7537.75,7387.31,7500.50,8317.00,
2014-12-31,7472.00,7482.40,7437.79,7450.50,4609.00,
2015-01-02,7407.00,7520.54,7356.21,7512.00,11183.00,
2015-01-05,7559.00,7667.80,7554.00,7612.50,6253.00,
2015-01-06,7711.00,7756.00,7690.64,7733.50,14322.00,
2015-01-07,7746.00,7831.82,7746.00,7824.50,14868.00,
2015-01-08,7790.00,7822.14,7761.00,7801.50,112128.00,
2015-01-09,7744.00,7823.25,7744.00,7794.50,7627.00,
2015-01-12,7825.00,7882.47,7813.57,7854.50,11142.00,
2015-01-13,7986.00,7986.00,7894.00,7923.50,28903.00,
2015-01-14,7843.00,7917.20,7823.27,7893.50,7494.00,
2015-01-15,7950.00,8091.73,7825.24,8083.50,11899.00,
2015-01-16,7989.00,8201.36,7989.00,8199.00,33376.00,
2015-01-19,8145.00,8215.00,8135.12,8161.00,23612.00,
2015-01-20,8278.00,8287.70,8182.60,8265.50,31017.00,
2015-01-21,8311.00,8372.00,8255.04,8272.50,20626.00,
2015-01-22,8238.00,8419.40,8148.42,8401.50,33863.00,
2015-01-23,8384.00,8422.78,8297.68,8329.50,27359.00,
2015-01-26,8306.00,8330.96,8216.08,8238.50,40242.00,
2015-01-27,8224.00,8270.00,8215.98,8256.50,16649.00,
2015-01-28,8231.00,8256.39,8204.09,8228.50,17416.00,
2015-01-29,8206.00,8212.76,8110.74,8115.00,178487.00,
2015-01-30,8127.00,8236.16,8112.00,8222.00,23542.00,
2015-02-02,8261.00,8261.00,8171.11,8228.00,13162.00,
2015-02-03,8293.00,8304.08,8056.00,8078.50,16753.00,
2015-02-04,8088.00,8188.00,8023.00,8050.50,12328.00,
2015-02-05,8086.00,8086.00,7969.00,7984.50,20483.00,
2015-02-06,8036.00,8036.00,7822.08,7832.00,18191.00,
2015-02-09,7875.00,7929.74,7875.00,7902.50,9056.00,
2015-02-10,7918.00,7920.00,7849.52,7875.50,12810.00,
2015-02-11,7850.00,7870.00,7761.00,7794.50,12319.00,
2015-02-12,7774.00,7842.00,7697.00,7721.00,14677.00,
2015-02-13,7735.00,7799.00,7714.00,7758.50,12073.00,
2015-02-16,7757.00,7786.70,7757.00,7768.50,11527.00,
2015-02-17,7720.00,7736.86,7621.18,7638.00,47045.00,
2015-02-18,7637.00,7650.91,7528.00,7529.50,27046.00,
2015-02-19,7628.00,7685.00,7589.00,7593.50,35092.00,
2015-02-20,7600.00,7666.00,7588.57,7612.50,9582.00,
2015-02-23,7564.00,7607.00,7485.56,7536.50,16821.00,
2015-02-24,7525.00,7550.00,7491.01,7499.50,13107.00,
2015-02-25,7555.00,7584.00,7537.51,7545.50,10160.00,
2015-02-26,7595.00,7635.56,7566.00,7616.50,13111.00,
2015-02-27,7603.00,7654.92,7577.19,7636.50,9936.00,
2015-03-02,7679.00,7687.95,7626.16,7629.50,15517.00,
2015-03-03,7620.00,7652.60,7591.04,7585.50,12482.00,
2015-03-04,7603.00,7638.42,7600.00,7638.00,12545.00,
2015-03-05,7633.00,7686.00,7620.00,7674.50,15035.00,
2015-03-06,7613.00,7651.60,7554.53,7559.50,22810.00,
2015-03-09,7541.00,7551.41,7493.98,7496.00,52595.00,
2015-03-10,7447.00,7529.00,7439.73,7456.50,27320.00,
2015-03-11,7482.00,7482.80,7445.68,7465.00,13547.00,
2015-03-12,7516.00,7516.00,7480.00,7488.50,17416.00,
2015-03-13,7542.00,7629.52,7541.75,7582.50,11105.00,
2015-03-16,7610.00,7631.14,7542.89,7542.50,8652.00,
2015-03-17,7562.00,7611.00,7513.00,7556.00,15224.00,
2015-03-18,7532.00,7617.00,7532.00,7598.00,39994.00,
2015-03-19,7618.00,7727.74,7564.00,7702.50,15073.00,
2015-03-20,7700.00,7721.52,7642.00,7696.00,25313.00,
2015-03-23,7710.00,7733.51,7678.17,7709.50,16598.00,
2015-03-24,7712.00,7771.00,7700.80,7762.50,35318.00,
2015-03-25,7762.00,7803.60,7758.34,7790.50,74279.00,
2015-03-26,7850.00,7915.00,7828.52,7869.50,37716.00,
2015-03-27,7848.00,7870.00,7767.48,7815.50,19843.00,
2015-03-30,7795.00,7815.60,7750.00,7756.50,20483.00,
2015-03-31,7748.00,7786.60,7739.00,7751.50,21003.00,
2015-04-01,7736.00,7872.35,7736.00,7858.50,9862.00,
2015-04-02,7875.00,7902.67,7810.48,7826.00,31899.00,
2015-04-07,7878.00,7915.14,7875.00,7908.00,9575.00,
2015-04-08,7890.00,7896.49,7810.38,7818.00,38380.00,
2015-04-09,7793.00,7880.43,7793.00,7855.50,17702.00,
2015-04-10,7860.00,8007.00,7860.00,7995.00,17963.00,
2015-04-13,8000.00,8001.11,7931.16,7927.50,14052.00,
2015-04-14,7884.00,7911.00,7816.00,7846.50,28256.00,
2015-04-15,7823.00,7854.06,7818.64,7840.00,6898.00,
2015-04-16,7872.00,7898.00,7768.00,7778.00,9791.00,
2015-04-17,7792.00,7813.68,7767.00,7806.00,8482.00,
2015-04-20,7832.00,7834.68,7732.00,7751.00,7848.00,
2015-04-21,7790.00,7821.00,7756.00,7774.50,10352.00,
2015-04-22,7741.00,7806.87,7639.55,7667.00,62174.00,
2015-04-23,7643.00,7718.00,7643.00,7678.00,25214.00,
2015-04-24,7654.00,7667.00,7510.00,7523.50,47840.00,
2015-04-27,7524.00,7673.39,7524.00,7662.00,17762.00,
2015-04-28,7639.00,7689.00,7604.00,7670.00,6237.00,
2015-04-29,7619.00,7633.80,7560.00,7587.50,9354.00,
2015-04-30,7584.00,7593.76,7422.04,7438.50,157099.00,
2015-05-01,7464.00,7510.00,7444.72,7510.00,23595.00,
2015-05-05,7624.00,7679.00,7595.00,7629.50,29550.00,
2015-05-06,7604.00,7704.00,7548.18,7564.50,17473.00,
2015-05-07,7531.00,7588.24,7514.00,7535.00,8446.00,
2015-05-08,7436.00,7503.00,7425.00,7438.50,13109.00,
2015-05-11,7482.00,7482.00,7339.26,7339.00,9096.00,
2015-05-12,7359.00,7400.00,7309.24,7373.50,8780.00,
2015-05-13,7335.00,7510.70,7335.00,7483.50,5698.00,
2015-05-14,7460.00,7531.81,7455.16,7514.00,14029.00,
2015-05-15,7502.00,7517.00,7468.61,7508.50,6423.00,
2015-05-18,7597.00,7622.00,7562.00,7587.50,11532.00,
2015-05-19,7565.00,7645.60,7536.56,7535.00,11797.00,
2015-05-20,7541.00,7562.00,7521.00,7548.00,14614.00,
2015-05-21,7548.00,7550.67,7427.00,7456.50,15367.00,
2015-05-22,7470.00,7542.23,7470.00,7536.00,6630.00,
2015-05-26,7503.00,7538.00,7461.00,7473.00,11402.00,
2015-05-27,7477.00,7524.71,7458.97,7509.50,221223.00,
2015-05-28,7508.00,7541.76,7423.00,7539.50,23624.00,
2015-05-29,7525.00,7574.00,7517.00,7547.00,5321.00,
2015-06-01,7529.00,7655.12,7516.10,7618.00,36276.00,
2015-06-02,7529.00,7596.00,7519.00,7539.00,3995.00,
2015-06-03,7518.00,7564.00,7503.56,7526.00,5135.00,
2015-06-04,7465.00,7492.00,7398.00,7406.50,5827.00,
2015-06-05,7421.00,7448.00,7403.00,7423.00,5383.00,
2015-06-08,7432.00,7497.00,7414.00,7433.00,8480.00,
2015-06-09,7430.00,7494.00,7430.00,7433.00,27929.00,
2015-06-10,7425.00,7451.00,7411.91,7412.50,5413.00,
2015-06-11,7422.00,7429.28,7357.16,7370.00,8963.00,
2015-06-12,7386.00,7405.00,7333.00,7341.00,6216.00,
2015-06-15,7381.00,7407.00,7322.00,7388.00,7730.00,
2015-06-16,7364.00,7378.72,7293.30,7310.50,7419.00,
2015-06-17,7280.00,7328.00,7229.00,7260.50,5649.00,
2015-06-18,7287.00,7347.46,7256.00,7341.50,5018.00,
2015-06-19,7321.00,7362.00,7301.00,7323.50,4259.00,
2015-06-22,7310.00,7328.00,7235.00,7266.00,7151.00,
2015-06-23,7246.00,7298.36,7244.59,7245.00,6713.00,
2015-06-24,7227.00,7260.00,7196.00,7236.50,7457.00,
2015-06-25,7268.00,7268.00,7195.00,7224.50,15564.00,
2015-06-26,7247.00,7247.00,7194.16,7218.00,6736.00,
2015-06-29,7260.00,7301.00,7223.51,7230.50,16157.00,
2015-06-30,7227.00,7271.00,7184.70,7214.50,5645.00,
2015-07-01,7206.00,7278.00,7206.00,7248.00,8276.00,
2015-07-02,7230.00,7249.00,7192.00,7221.50,15679.00,
2015-07-03,7251.00,7267.61,7231.48,7266.00,4529.00,
2015-07-06,7250.00,7289.44,7229.56,7248.00,314523.00,
2015-07-07,7324.00,7324.00,7205.20,7235.50,9535.00,
2015-07-08,7238.00,7333.69,7183.00,7331.50,7905.00,
2015-07-09,7314.00,7346.00,7291.00,7323.00,12892.00,
2015-07-10,7295.00,7309.34,7219.00,7266.50,7716.00,
2015-07-13,7236.00,7262.73,7169.45,7213.50,22353.00,
2015-07-14,7225.00,7251.00,7164.00,7183.00,11117.00,
2015-07-15,7145.00,7177.00,7070.00,7107.50,10929.00,
2015-07-16,7110.00,7134.00,7064.00,7110.50,5199.00,
2015-07-17,7102.00,7120.00,6983.00,7003.50,9915.00,
2015-07-20,6910.00,6959.12,6855.59,6895.00,17629.00,
2015-07-21,6875.00,6918.00,6856.92,6895.00,16419.00,
2015-07-22,6792.00,6816.00,6717.00,6772.00,459756.00,
2015-07-23,6798.00,6864.00,6788.80,6826.00,130856.00,
2015-07-24,6776.00,6791.00,6732.00,6779.50,11604.00,
2015-07-27,6840.00,6914.00,6788.46,6819.00,94204.00,
2015-07-28,6820.00,6839.28,6776.40,6795.00,199769.00,
2015-07-29,6806.00,6815.00,6741.39,6777.00,10649.00,
2015-07-30,6728.00,6793.12,6704.00,6788.00,12895.00,
2015-07-31,6722.00,6803.77,6685.00,6788.00,12414.00,
2015-08-03,6786.00,6816.00,6737.00,6768.00,6027.00,
2015-08-04,6774.00,6800.00,6732.76,6763.00,3558.00,
2015-08-05,6753.00,6774.24,6711.00,6723.00,3733.00,
2015-08-06,6750.00,6828.00,6707.20,6802.00,8275.00,
2015-08-07,6802.00,6880.87,6768.00,6864.50,7234.00,
2015-08-10,6576.00,6878.09,6576.00,6898.50,6992.00,
2015-08-11,6834.00,6945.00,6830.80,6892.50,11663.00,
2015-08-12,6927.00,6962.00,6902.24,6962.00,16013.00,
2015-08-13,6946.00,6950.90,6886.31,6927.50,62004.00,
2015-08-14,6923.00,6941.36,6905.99,6904.50,5156.00,
2015-08-17,6915.00,6949.80,6648.00,6944.00,5169.00,
2015-08-18,6947.00,6957.86,6837.00,6895.50,6663.00,
2015-08-19,6930.00,6983.61,6916.52,6988.00,275565.00,
2015-08-20,7031.00,7105.70,7026.92,7095.50,53425.00,
2015-08-21,7130.00,7152.83,7005.31,7152.50,38068.00,
2015-08-24,7148.00,7177.68,7094.25,7121.50,21930.00,
2015-08-25,7069.00,7069.00,6966.60,7005.50,27971.00,
2015-08-26,7038.00,7041.00,6957.14,7011.50,68394.00,
2015-08-27,6920.00,7077.18,6920.00,7087.00,9670.00,
2015-08-28,7095.00,7287.00,6994.44,7152.50,7259.00,
2015-09-01,7214.00,7296.20,7110.00,7193.50,4097.00,
2015-09-02,7220.00,7347.00,7135.24,7171.50,7797.00,
2015-09-03,7185.00,7190.40,6977.77,7145.00,5862.00,
2015-09-04,7135.00,7165.37,7111.55,7145.00,3883.00,
2015-09-07,7129.00,7242.00,6978.00,7089.00,5103.00,
2015-09-08,7050.00,7187.00,6918.00,7091.50,2796.00,
2015-09-09,7064.00,7070.53,6977.00,6985.00,6373.00,
2015-09-10,6968.00,7102.00,6813.00,6953.50,22018.00,
2015-09-11,6950.00,7028.80,6893.66,6917.50,4254.00,
2015-09-14,6942.00,6965.56,6907.84,6952.50,26009.00,
2015-09-15,6955.00,6963.74,6925.37,6963.00,3741.00,
2015-09-16,6956.00,6998.53,6850.00,7005.00,6656.00,
2015-09-17,6995.00,7014.52,6950.12,6983.00,2835.00,
2015-09-18,7012.00,7077.12,7007.79,7068.00,5692.00,
2015-09-21,7080.00,7104.00,7058.31,7067.50,5282.00,
