date,open,high,low,close,volume,
2019-02-25,209.4,209.4,209.4,209.4,0,Fidelity
2019-02-26,207.2,207.2,207.2,207.2,0,Fidelity
2019-02-27,205.7,205.7,205.7,205.7,0,Fidelity
2019-02-28,205.9,205.9,205.9,205.9,0,Fidelity
2019-03-01,207.5,207.5,207.5,207.5,0,Fidelity
2019-03-02,207.5,207.5,207.5,207.5,0,Fidelity
2019-03-03,207.5,207.5,207.5,207.5,0,Fidelity
2019-03-04,207.9,207.9,207.9,207.9,0,Fidelity
2019-03-05,207.8,207.8,207.8,207.8,0,Fidelity
2019-03-06,208.3,208.3,208.3,208.3,0,Fidelity
2019-03-07,207.1,207.1,207.1,207.1,0,Fidelity
2019-03-08,205.6,205.6,205.6,205.6,0,Fidelity
2019-03-09,205.6,205.6,205.6,205.6,0,Fidelity
2019-03-10,205.6,205.6,205.6,205.6,0,Fidelity
2019-03-11,206.7,206.7,206.7,206.7,0,Fidelity
2019-03-12,208.7,208.7,208.7,208.7,0,Fidelity
2019-03-13,207.7,207.7,207.7,207.7,0,Fidelity
2019-03-14,207.7,207.7,207.7,207.7,0,Fidelity
2019-03-15,207.7,207.7,207.7,207.7,0,Fidelity
2019-03-16,207.7,207.7,207.7,207.7,0,Fidelity
2019-03-17,207.7,207.7,207.7,207.7,0,Fidelity
2019-03-18,208.8,208.8,208.8,208.8,0,Fidelity
2019-03-19,209.8,209.8,209.8,209.8,0,Fidelity
2019-03-20,210.4,210.4,210.4,210.4,0,Fidelity
2019-03-21,211.2,211.2,211.2,211.2,0,Fidelity
2019-03-22,211.6,211.6,211.6,211.6,0,Fidelity
2019-03-23,211.6,211.6,211.6,211.6,0,Fidelity
2019-03-24,211.6,211.6,211.6,211.6,0,Fidelity
2019-03-25,207.4,207.4,207.4,207.4,0,Fidelity
2019-03-26,207.9,207.9,207.9,207.9,0,Fidelity
2019-03-27,208.5,208.5,208.5,208.5,0,Fidelity
2019-03-28,208.9,208.9,208.9,208.9,0,Fidelity
2019-03-29,210.4,210.4,210.4,210.4,0,Fidelity
2019-03-30,210.4,210.4,210.4,210.4,0,Fidelity
2019-03-31,210.4,210.4,210.4,210.4,0,Fidelity
2019-04-01,212.4,212.4,212.4,212.4,0,Fidelity
2019-04-02,214.3,214.3,214.3,214.3,0,Fidelity
2019-04-03,213.2,213.2,213.2,213.2,0,Fidelity
2019-04-04,214.1,214.1,214.1,214.1,0,Fidelity
2019-04-05,215.6,215.6,215.6,215.6,0,Fidelity
2019-04-06,215.6,215.6,215.6,215.6,0,Fidelity
2019-04-07,215.6,215.6,215.6,215.6,0,Fidelity
2019-04-08,216.5,216.5,216.5,216.5,0,Fidelity
2019-04-09,216.5,216.5,216.5,216.5,0,Fidelity
2019-04-10,215.5,215.5,215.5,215.5,0,Fidelity
2019-04-11,215.7,215.7,215.7,215.7,0,Fidelity
2019-04-12,216.2,216.2,216.2,216.2,0,Fidelity
2019-04-13,216.2,216.2,216.2,216.2,0,Fidelity
2019-04-14,216.2,216.2,216.2,216.2,0,Fidelity
2019-04-15,217,217,217,217,0,Fidelity
2019-04-16,217.5,217.5,217.5,217.5,0,Fidelity
2019-04-17,218.3,218.3,218.3,218.3,0,Fidelity
2019-04-18,218.3,218.3,218.3,218.3,0,Fidelity
2019-04-19,218.3,218.3,218.3,218.3,0,Fidelity
2019-04-20,218.3,218.3,218.3,218.3,0,Fidelity
2019-04-21,218.3,218.3,218.3,218.3,0,Fidelity
2019-04-22,218.3,218.3,218.3,218.3,0,Fidelity
2019-04-23,218.3,218.3,218.3,218.3,0,Fidelity
2019-04-24,220.6,220.6,220.6,220.6,0,Fidelity
2019-04-25,220.7,220.7,220.7,220.7,0,Fidelity
2019-04-26,220.3,220.3,220.3,220.3,0,Fidelity
2019-04-27,220.3,220.3,220.3,220.3,0,Fidelity
